"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1481791210151120896","https://twitter.com/hijichomoku/status/1481791210151120896","GDPクイズの正解は日本でした！投票結果は日本66.7%、フランス33.3％と政界の方が多くなっていました。

答えのバー・チャート・レース https://t.co/RKopqFrAZr https://t.co/Hk9LklslCJ","2022-01-14 00:52 +0000","306.0","5.0","0.016339869281045753","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","35","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481782289055252480","https://twitter.com/hijichomoku/status/1481782289055252480","鴨川も雪が積もっていました

#京都 #雪 #鴨川 
#kyoto #snow https://t.co/ZjnXIGgQdG","2022-01-14 00:16 +0000","516.0","24.0","0.046511627906976744","2.0","0.0","3.0","3.0","0.0","1.0","0.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481527965288910849","https://twitter.com/hijichomoku/status/1481527965288910849","残り3時間となりました。答えはどれでしょうか？ https://t.co/RKopqFrAZr","2022-01-13 07:26 +0000","145.0","2.0","0.013793103448275862","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481477727421341698","https://twitter.com/hijichomoku/status/1481477727421341698","残り1枚となりました！ありがとうございます！ https://t.co/a1kVVfFwyP","2022-01-13 04:06 +0000","167.0","3.0","0.017964071856287425","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481477612459687937","https://twitter.com/hijichomoku/status/1481477612459687937","@horobi_gengar ありがとうございます！3つほど送らせていただきました！","2022-01-13 04:06 +0000","18.0","1.0","0.05555555555555555","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481221101716119552","https://twitter.com/hijichomoku/status/1481221101716119552","弊社の年賀状NFT ですが残り3枚となりました！

応募は弊社サイトよりお願いします！！ 
https://t.co/nTHpogu7Bc

Check out this item on OpenSea https://t.co/83f4o1zb7v via @opensea","2022-01-12 11:06 +0000","494.0","22.0","0.044534412955465584","3.0","0.0","2.0","0.0","7.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480826540795764740","https://twitter.com/hijichomoku/status/1480826540795764740","Chomokuの2022年、初のセミナーの日程が2022年1月26日水曜日の18時から19時に決まりました。

内容は現在詳細を詰めております。今週中にtechplayで募集を開始しますので、お楽しみに！

セミナーページ: https://t.co/CcuPw2lVMp","2022-01-11 08:58 +0000","52.0","6.0","0.11538461538461539","0.0","0.0","0.0","0.0","2.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480727538595168256","https://twitter.com/hijichomoku/status/1480727538595168256","クイズのヒントです。
1980年から2010年までのドル建ての1人当たりGDPをバーレースチャートで作成しました。
さてこの後どうなるでしょうか？
締め切りは木曜日の正午です！ https://t.co/RKopqFrAZr https://t.co/KhXgHM5NrJ","2022-01-11 02:25 +0000","253.0","17.0","0.06719367588932806","2.0","1.0","4.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","30","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480322912863547397","https://twitter.com/hijichomoku/status/1480322912863547397","御回答お待ちしてます！！2000年1位の日本が20年後にどこに位置しているでしょう？ https://t.co/RKopqFrAZr","2022-01-09 23:37 +0000","179.0","4.0","0.0223463687150838","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479667735487737856","https://twitter.com/hijichomoku/status/1479667735487737856","米国債、20年と30年のイールドカーブが逆転－20年債発行再開以降で初 https://t.co/HUbG2qUm8h via @business","2022-01-08 04:14 +0000","67.0","4.0","0.05970149253731343","1.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479608963885068289","https://twitter.com/hijichomoku/status/1479608963885068289","@malo21st 国勢調査シリーズは続きますが、様々なシリーズを混ぜながら、興味深い事実を公開していこうと思っています。","2022-01-08 00:20 +0000","110.0","5.0","0.045454545454545456","1.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479607236700049409","https://twitter.com/hijichomoku/status/1479607236700049409","楽しみにしております！ https://t.co/HbPkbj7tpa","2022-01-08 00:13 +0000","105.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479604316319383556","https://twitter.com/hijichomoku/status/1479604316319383556","1990、2000年はこれらの国の中では、日本がトップでした！ https://t.co/RKopqFrAZr","2022-01-08 00:02 +0000","140.0","3.0","0.02142857142857143","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479467913476452354","https://twitter.com/hijichomoku/status/1479467913476452354","@malo21st 来週は戻る予定です！","2022-01-07 15:00 +0000","18.0","1.0","0.05555555555555555","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479411245661192192","https://twitter.com/hijichomoku/status/1479411245661192192","（ヒント）2000年のデータは画像のようになっていました。ちなみにこのデータは長目の新しいページに使われており、探すと見つかります！

https://t.co/PiBtrQ5fqr

データはIMFより https://t.co/AvoOTOO9wH","2022-01-07 11:15 +0000","137.0","10.0","0.072992700729927","1.0","0.0","2.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479410434696708096","https://twitter.com/hijichomoku/status/1479410434696708096","1人当たりGDPクイズ
豪、加、仏、独、日本、英、米、先進国のドル建て1人当たりGDPに関してのクイズです。

2020年の1人当たりGDPが最も低い国はどこでしょう？

締め切りは来週の木曜日の昼間です！","2022-01-07 11:11 +0000","1217.0","62.0","0.05094494658997535","3.0","3.0","3.0","3.0","1.0","0.0","44.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479059816937299969","https://twitter.com/hijichomoku/status/1479059816937299969","@malo21st ご要望ありがとうございます！実はほかの方からもイーサリアムのアドレスを入手したいとのご意見が寄せられております。なので、1月のセミナーはアドレスを作ってNFTを送りあう会を計画していますので、今しばらくお待ちください。","2022-01-06 11:58 +0000","198.0","1.0","0.005050505050505051","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1479038258659356675","https://twitter.com/hijichomoku/status/1479038258659356675","正解は棒グラフのように愛知県でした。数値は愛知県12.909％、福岡県12.895％と僅差になっています。ちなみに日本全体の14歳以下の比率は、11.856％となっており、大阪（11.6％）・東京（11.2％）は平均を下回っていました。

#人口比率 #0-14歳人口比率 #都道府県別 https://t.co/sUC8pGzKij https://t.co/nNcQxSaP9Q","2022-01-06 10:32 +0000","358.0","10.0","0.027932960893854747","2.0","2.0","3.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1478851820399525895","https://twitter.com/hijichomoku/status/1478851820399525895","今日のお昼に終了です。投票お待ちしています！ https://t.co/sUC8pGzKij","2022-01-05 22:12 +0000","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1477554863836139521","https://twitter.com/hijichomoku/status/1477554863836139521","今後の展開を考えるのにも人口構成は重要ですね！ https://t.co/sUC8pGzKij","2022-01-02 08:18 +0000","143.0","2.0","0.013986013986013986","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1477126970257580042","https://twitter.com/hijichomoku/status/1477126970257580042","今のところ愛知が最も多くなっています。引き続きよろしくお願いします！！ https://t.co/sUC8pGzKij","2022-01-01 03:58 +0000","157.0","1.0","0.006369426751592357","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1477074593068187652","https://twitter.com/hijichomoku/status/1477074593068187652","あけましておめでとうございます。

今年も合同会社長目をよろしくお願いいたします。今年のグリーティングカードは物価上昇に備えよう！というコメント付きです。NFTもございますので、欲しい方はご応募ください！

https://t.co/jg0SmByaCX https://t.co/cpJDiDbOoD","2022-01-01 00:30 +0000","228.0","20.0","0.08771929824561403","2.0","0.0","2.0","0.0","1.0","0.0","9.0","0.0","0","0","0","0","0","29","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
