"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1465530415783890946","https://twitter.com/hijichomoku/status/1465530415783890946","日頃から愛用している @canva で名刺を作ってオーダーしました。2、3日で届いて名刺がないピンチを乗り越えられました！

ありがとうございました！
#CanvaPrint https://t.co/TcW95zuQSy","2021-11-30 03:57 +0000","801.0","17.0","0.02122347066167291","1.0","1.0","4.0","5.0","0.0","0.0","2.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464532846119321602","https://twitter.com/hijichomoku/status/1464532846119321602","@fortinbras16849 確かに追加情報として役立ちそうですね！","2021-11-27 09:53 +0000","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464374753456955392","https://twitter.com/hijichomoku/status/1464374753456955392","@ra0kley うまくまとめていただきありがとうございます！

仰るように事実を分かりやすく可視化し共有することで、対話も進み、社内のノウハウの蓄積に役立つという、今までなかった経路が作れるのかなぁと考えています。","2021-11-26 23:25 +0000","21.0","1.0","0.047619047619047616","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464363547723325445","https://twitter.com/hijichomoku/status/1464363547723325445","@fortinbras16849 偶々スクショをとったのですが、そんな話題のところだったとはw子供の比率が高いということで新興住宅地なんでしょうか。","2021-11-26 22:40 +0000","33.0","4.0","0.12121212121212122","0.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464146908637761540","https://twitter.com/hijichomoku/status/1464146908637761540","トークの機会を頂きありがとうございました！また来年も楽しみにしております！

PyCon mini SHIZUOKA で「KKD(勘・経験・度胸)に位置データを加えよう！」というプレゼンをおこないました | 合同会社 長目 https://t.co/tBP6tS0R6r 　#pycon_shizu","2021-11-26 08:20 +0000","739.0","41.0","0.05548037889039242","5.0","0.0","7.0","2.0","14.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463423770333302784","https://twitter.com/hijichomoku/status/1463423770333302784","移転先での初めてのランチブログを更新しました。適当に入ったら超人気店でした。

#京都ランチ #ランチ

https://t.co/zYfOwCEhbX","2021-11-24 08:26 +0000","206.0","7.0","0.03398058252427184","1.0","0.0","2.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461159357912006656","https://twitter.com/hijichomoku/status/1461159357912006656","昨日のイベントレポートをアップしました。

昨日のイベントでは「経済センサス」という統計データを活用して「京都でヘルシーなランチ店を開業する候補地」を探してみました。

資料は全てまとめてgithubにあります。
https://t.co/uCxGAAVtmy","2021-11-18 02:28 +0000","411.0","5.0","0.012165450121654502","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1460952342233157632","https://twitter.com/hijichomoku/status/1460952342233157632","プログラミング関連の質問は、回答を多くの人に共有したいという意図があります。

良い質問は、多くの方が抱く疑問なので、その質問・回答は誰でも目にできるところに置いておくと、多くの方の役に立てるかなぁという淡い期待です。","2021-11-17 12:45 +0000","154.0","5.0","0.032467532467532464","1.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1460951461567684609","https://twitter.com/hijichomoku/status/1460951461567684609","本日は3回目のセミナーでした。ご参加いただきありがとうございました。

経済センサスと位置データは活用の可能性が大きいことを示しました。

今回質問にあった、データ活用の質問ですが、業務に関わることであれば、お問い合わせに、プログラミング関連は、ブログのコメントにお願いします。","2021-11-17 12:42 +0000","339.0","8.0","0.02359882005899705","1.0","1.0","1.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1460892314885189634","https://twitter.com/hijichomoku/status/1460892314885189634","本日のイベントの資料は次のリンク先にあります。

https://t.co/4957gSOzpF https://t.co/j2599vNW6f","2021-11-17 08:47 +0000","159.0","7.0","0.0440251572327044","1.0","0.0","0.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1460420815481049088","https://twitter.com/hijichomoku/status/1460420815481049088","明日のイベント、再度増枠いたしました（46人 =&gt; 55人）。18時からよろしくお願いいたします。

https://t.co/rdsl8LsFug","2021-11-16 01:33 +0000","256.0","12.0","0.046875","2.0","0.0","2.0","0.0","7.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1460076208486760449","https://twitter.com/hijichomoku/status/1460076208486760449","合同会社長目では、正社員・副業・インターンなど、様々な形で働いていただける方を募集中です。

京都にある会社ですが、フルリモート勤務も大歓迎です。

https://t.co/3CzP4urCdJ","2021-11-15 02:44 +0000","284.0","14.0","0.04929577464788732","1.0","0.0","3.0","4.0","2.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1459027037759303681","https://twitter.com/hijichomoku/status/1459027037759303681","来週17日のイベントですが、再々増枠いたしました。39人 =&gt; 46人。ご参加お待ちしております。

次回案もそろそろかんがえないと・・・

https://t.co/rdsl8LsFug","2021-11-12 05:15 +0000","312.0","11.0","0.035256410256410256","2.0","1.0","1.0","0.0","3.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1458707316291870723","https://twitter.com/hijichomoku/status/1458707316291870723","本社の場所を移転しました。スシローが横にあって理想の職場です。

https://t.co/NoG4lmLeFL","2021-11-11 08:05 +0000","495.0","26.0","0.052525252525252523","3.0","0.0","5.0","1.0","7.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
